              x              y              w
        0.48125         0.2375        0.17088
         0.4875         0.2375        0.17216
        0.49375         0.2375        0.17369
            0.5         0.2375        0.17548
        0.50625         0.2375        0.17754
         0.5125         0.2375        0.17988
        0.51875         0.2375         0.1825
          0.525         0.2375        0.18541
        0.53125         0.2375         0.1886
         0.5375         0.2375         0.1921
        0.54375         0.2375         0.1959
           0.55         0.2375        0.19999
        0.55625         0.2375        0.20439
         0.5625         0.2375        0.20909
        0.56875         0.2375        0.21408
          0.575         0.2375        0.21937
        0.58125         0.2375        0.22495
         0.5875         0.2375        0.23081
        0.59375         0.2375        0.23695
            0.6         0.2375        0.24335
        0.60625         0.2375        0.25001
         0.6125         0.2375        0.25692
        0.61875         0.2375        0.26406
          0.625         0.2375        0.27142
        0.63125         0.2375        0.27897
         0.6375         0.2375        0.28671
        0.64375         0.2375        0.29461
           0.65         0.2375        0.30266
        0.65625         0.2375        0.31083
         0.6625         0.2375        0.31909
        0.66875         0.2375        0.32743
          0.675         0.2375        0.33581
        0.68125         0.2375        0.34422
         0.6875         0.2375        0.35262
        0.69375         0.2375        0.36097
            0.7         0.2375        0.36927
        0.70625         0.2375        0.37746
         0.7125         0.2375        0.38552
        0.71875         0.2375        0.39342
          0.725         0.2375        0.40112
        0.73125         0.2375        0.40859
         0.7375         0.2375        0.41579
        0.74375         0.2375         0.4227
           0.75         0.2375        0.42928
        0.75625         0.2375        0.43549
         0.7625         0.2375         0.4413
        0.76875         0.2375        0.44668
          0.775         0.2375        0.45159
        0.78125         0.2375          0.456
         0.7875         0.2375        0.45989
        0.79375         0.2375        0.46321
            0.8         0.2375        0.46595
        0.80625         0.2375        0.46806
         0.8125         0.2375        0.46954
        0.81875         0.2375        0.47034
          0.825         0.2375        0.47045
        0.83125         0.2375        0.46984
         0.8375         0.2375        0.46849
        0.84375         0.2375        0.46638
           0.85         0.2375        0.46349
        0.85625         0.2375        0.45982
         0.8625         0.2375        0.45533
        0.86875         0.2375        0.45003
          0.875         0.2375        0.44389
        0.88125         0.2375        0.43692
         0.8875         0.2375        0.42909
        0.89375         0.2375        0.42041
            0.9         0.2375        0.41088
        0.90625         0.2375        0.40048
         0.9125         0.2375        0.38922
        0.91875         0.2375        0.37709
          0.925         0.2375        0.36411
        0.93125         0.2375        0.35027
         0.9375         0.2375        0.33557
        0.94375         0.2375        0.32002
           0.95         0.2375        0.30363
        0.95625         0.2375         0.2864
         0.9625         0.2375        0.26834
        0.96875         0.2375        0.24947
          0.975         0.2375        0.22979
        0.98125         0.2375        0.20931
         0.9875         0.2375        0.18805
        0.99375         0.2375        0.16602
              1         0.2375        0.14323

              0        0.24375        0.43686
        0.00625        0.24375        0.43179
         0.0125        0.24375        0.42615
        0.01875        0.24375        0.42002
          0.025        0.24375        0.41346
        0.03125        0.24375        0.40656
         0.0375        0.24375        0.39939
        0.04375        0.24375        0.39199
           0.05        0.24375        0.38442
        0.05625        0.24375        0.37675
         0.0625        0.24375        0.36901
        0.06875        0.24375        0.36126
          0.075        0.24375        0.35353
        0.08125        0.24375        0.34585
         0.0875        0.24375        0.33826
        0.09375        0.24375        0.33079
            0.1        0.24375        0.32346
        0.10625        0.24375        0.31629
         0.1125        0.24375        0.30931
        0.11875        0.24375        0.30252
          0.125        0.24375        0.29593
        0.13125        0.24375        0.28957
         0.1375        0.24375        0.28343
        0.14375        0.24375        0.27752
           0.15        0.24375        0.27184
        0.15625        0.24375         0.2664
         0.1625        0.24375        0.26118
        0.16875        0.24375        0.25619
          0.175        0.24375        0.25141
        0.18125        0.24375        0.24686
         0.1875        0.24375        0.24251
        0.19375        0.24375        0.23836
            0.2        0.24375         0.2344
        0.20625        0.24375        0.23062
         0.2125        0.24375          0.227
        0.21875        0.24375        0.22355
          0.225        0.24375        0.22024
        0.23125        0.24375        0.21707
         0.2375        0.24375        0.21402
        0.24375        0.24375        0.21109
           0.25        0.24375        0.20826
        0.25625        0.24375        0.20553
         0.2625        0.24375        0.20288
        0.26875        0.24375        0.20031
          0.275        0.24375         0.1978
        0.28125        0.24375        0.19536
         0.2875        0.24375        0.19297
        0.29375        0.24375        0.19063
            0.3        0.24375        0.18833
        0.30625        0.24375        0.18608
         0.3125        0.24375        0.18387
        0.31875        0.24375        0.18169
          0.325        0.24375        0.17955
        0.33125        0.24375        0.17745
         0.3375        0.24375        0.17538
        0.34375        0.24375        0.17336
           0.35        0.24375        0.17139
        0.35625        0.24375        0.16947
         0.3625        0.24375         0.1676
        0.36875        0.24375         0.1658
          0.375        0.24375        0.16406
        0.38125        0.24375        0.16241
         0.3875        0.24375        0.16084
        0.39375        0.24375        0.15936
            0.4        0.24375          0.158
        0.40625        0.24375        0.15675
         0.4125        0.24375        0.15562
        0.41875        0.24375        0.15464
          0.425        0.24375        0.15381
        0.43125        0.24375        0.15313
         0.4375        0.24375        0.15263
        0.44375        0.24375        0.15232
           0.45        0.24375        0.15221
        0.45625        0.24375         0.1523
         0.4625        0.24375        0.15262
        0.46875        0.24375        0.15317
          0.475        0.24375        0.15396
        0.48125        0.24375        0.15501
         0.4875        0.24375        0.15632
        0.49375        0.24375         0.1579
            0.5        0.24375        0.15977
        0.50625        0.24375        0.16193
         0.5125        0.24375         0.1644
        0.51875        0.24375        0.16716
          0.525        0.24375        0.17024
        0.53125        0.24375        0.17364
         0.5375        0.24375        0.17736
        0.54375        0.24375         0.1814
           0.55        0.24375        0.18577
        0.55625        0.24375        0.19047
         0.5625        0.24375        0.19549
        0.56875        0.24375        0.20084
          0.575        0.24375         0.2065
        0.58125        0.24375        0.21248
         0.5875        0.24375        0.21878
        0.59375        0.24375        0.22537
            0.6        0.24375        0.23226
        0.60625        0.24375        0.23943
         0.6125        0.24375        0.24686
        0.61875        0.24375        0.25456
          0.625        0.24375         0.2625
        0.63125        0.24375        0.27066
         0.6375        0.24375        0.27903
        0.64375        0.24375        0.28758
           0.65        0.24375         0.2963
        0.65625        0.24375        0.30515
         0.6625        0.24375        0.31413
        0.66875        0.24375         0.3232
          0.675        0.24375        0.33233
        0.68125        0.24375         0.3415
         0.6875        0.24375        0.35067
        0.69375        0.24375        0.35982
            0.7        0.24375        0.36891
        0.70625        0.24375        0.37791
         0.7125        0.24375        0.38678
        0.71875        0.24375         0.3955
          0.725        0.24375        0.40403
        0.73125        0.24375        0.41232
         0.7375        0.24375        0.42035
        0.74375        0.24375        0.42808
           0.75        0.24375        0.43548
        0.75625        0.24375        0.44249
         0.7625        0.24375         0.4491
        0.76875        0.24375        0.45527
          0.775        0.24375        0.46095
        0.78125        0.24375        0.46612
         0.7875        0.24375        0.47074
        0.79375        0.24375        0.47478
            0.8        0.24375         0.4782
        0.80625        0.24375        0.48099
         0.8125        0.24375         0.4831
        0.81875        0.24375        0.48451
          0.825        0.24375        0.48519
        0.83125        0.24375        0.48513
         0.8375        0.24375        0.48429
        0.84375        0.24375        0.48265
           0.85        0.24375         0.4802
        0.85625        0.24375        0.47692
         0.8625        0.24375         0.4728
        0.86875        0.24375        0.46781
          0.875        0.24375        0.46196
        0.88125        0.24375        0.45522
         0.8875        0.24375        0.44759
        0.89375        0.24375        0.43907
            0.9        0.24375        0.42965
        0.90625        0.24375        0.41932
         0.9125        0.24375         0.4081
        0.91875        0.24375        0.39597
          0.925        0.24375        0.38294
        0.93125        0.24375        0.36901
         0.9375        0.24375        0.35419
        0.94375        0.24375        0.33848
           0.95        0.24375         0.3219
        0.95625        0.24375        0.30445
         0.9625        0.24375        0.28613
        0.96875        0.24375        0.26697
          0.975        0.24375        0.24697
        0.98125        0.24375        0.22615
         0.9875        0.24375        0.20452
        0.99375        0.24375         0.1821
              1        0.24375         0.1589

              0           0.25        0.46442
        0.00625           0.25        0.45802
         0.0125           0.25        0.45106
        0.01875           0.25        0.44363
          0.025           0.25        0.43581
        0.03125           0.25        0.42767
         0.0375           0.25        0.41928
        0.04375           0.25        0.41069
           0.05           0.25        0.40198
        0.05625           0.25        0.39318
         0.0625           0.25        0.38435
        0.06875           0.25        0.37553
          0.075           0.25        0.36677
        0.08125           0.25        0.35809
         0.0875           0.25        0.34953
        0.09375           0.25        0.34112
            0.1           0.25        0.33287
        0.10625           0.25        0.32482
         0.1125           0.25        0.31698
        0.11875           0.25        0.30936
          0.125           0.25        0.30197
        0.13125           0.25        0.29483
         0.1375           0.25        0.28794
        0.14375           0.25        0.28129
           0.15           0.25         0.2749
        0.15625           0.25        0.26876
         0.1625           0.25        0.26287
        0.16875           0.25        0.25723
          0.175           0.25        0.25182
        0.18125           0.25        0.24665
         0.1875           0.25         0.2417
        0.19375           0.25        0.23696
            0.2           0.25        0.23243
        0.20625           0.25        0.22809
         0.2125           0.25        0.22393
        0.21875           0.25        0.21994
          0.225           0.25        0.21611
        0.23125           0.25        0.21243
         0.2375           0.25        0.20888
        0.24375           0.25        0.20546
           0.25           0.25        0.20215
        0.25625           0.25        0.19894
         0.2625           0.25        0.19583
        0.26875           0.25        0.19281
          0.275           0.25        0.18986
        0.28125           0.25        0.18698
         0.2875           0.25        0.18416
        0.29375           0.25         0.1814
            0.3           0.25         0.1787
        0.30625           0.25        0.17604
         0.3125           0.25        0.17344
        0.31875           0.25        0.17088
          0.325           0.25        0.16836
        0.33125           0.25         0.1659
         0.3375           0.25        0.16348
        0.34375           0.25        0.16111
           0.35           0.25        0.15881
        0.35625           0.25        0.15656
         0.3625           0.25        0.15438
        0.36875           0.25        0.15228
          0.375           0.25        0.15026
        0.38125           0.25        0.14833
         0.3875           0.25         0.1465
        0.39375           0.25        0.14478
            0.4           0.25        0.14318
        0.40625           0.25        0.14171
         0.4125           0.25        0.14038
        0.41875           0.25        0.13921
          0.425           0.25         0.1382
        0.43125           0.25        0.13738
         0.4375           0.25        0.13674
        0.44375           0.25        0.13631
           0.45           0.25        0.13609
        0.45625           0.25         0.1361
         0.4625           0.25        0.13636
        0.46875           0.25        0.13686
          0.475           0.25        0.13764
        0.48125           0.25        0.13868
         0.4875           0.25        0.14001
        0.49375           0.25        0.14164
            0.5           0.25        0.14358
        0.50625           0.25        0.14583
         0.5125           0.25        0.14841
        0.51875           0.25        0.15131
          0.525           0.25        0.15455
        0.53125           0.25        0.15814
         0.5375           0.25        0.16207
        0.54375           0.25        0.16635
           0.55           0.25        0.17098
        0.55625           0.25        0.17597
         0.5625           0.25        0.18131
        0.56875           0.25          0.187
          0.575           0.25        0.19304
        0.58125           0.25        0.19942
         0.5875           0.25        0.20613
        0.59375           0.25        0.21318
            0.6           0.25        0.22055
        0.60625           0.25        0.22822
         0.6125           0.25        0.23619
        0.61875           0.25        0.24445
          0.625           0.25        0.25297
        0.63125           0.25        0.26174
         0.6375           0.25        0.27074
        0.64375           0.25        0.27995
           0.65           0.25        0.28935
        0.65625           0.25        0.29891
         0.6625           0.25        0.30861
        0.66875           0.25        0.31843
          0.675           0.25        0.32832
        0.68125           0.25        0.33827
         0.6875           0.25        0.34824
        0.69375           0.25        0.35819
            0.7           0.25        0.36811
        0.70625           0.25        0.37794
         0.7125           0.25        0.38766
        0.71875           0.25        0.39723
          0.725           0.25        0.40661
        0.73125           0.25        0.41576
         0.7375           0.25        0.42465
        0.74375           0.25        0.43324
           0.75           0.25        0.44148
        0.75625           0.25        0.44935
         0.7625           0.25        0.45679
        0.76875           0.25        0.46378
          0.775           0.25        0.47028
        0.78125           0.25        0.47624
         0.7875           0.25        0.48163
        0.79375           0.25        0.48643
            0.8           0.25        0.49058
        0.80625           0.25        0.49407
         0.8125           0.25        0.49686
        0.81875           0.25        0.49892
          0.825           0.25        0.50022
        0.83125           0.25        0.50074
         0.8375           0.25        0.50044
        0.84375           0.25        0.49932
           0.85           0.25        0.49734
        0.85625           0.25         0.4945
         0.8625           0.25        0.49076
        0.86875           0.25        0.48613
          0.875           0.25        0.48058
        0.88125           0.25        0.47411
         0.8875           0.25        0.46671
        0.89375           0.25        0.45836
            0.9           0.25        0.44908
        0.90625           0.25        0.43885
         0.9125           0.25        0.42767
        0.91875           0.25        0.41555
          0.925           0.25        0.40249
        0.93125           0.25        0.38849
         0.9375           0.25        0.37356
        0.94375           0.25        0.35771
           0.95           0.25        0.34094
        0.95625           0.25        0.32327
         0.9625           0.25         0.3047
        0.96875           0.25        0.28526
          0.975           0.25        0.26494
        0.98125           0.25        0.24377
         0.9875           0.25        0.22177
        0.99375           0.25        0.19895
              1           0.25        0.17533

              0        0.25625        0.49263
        0.00625        0.25625        0.48485
         0.0125        0.25625        0.47654
        0.01875        0.25625        0.46778
          0.025        0.25625        0.45865
        0.03125        0.25625        0.44923
         0.0375        0.25625        0.43959
        0.04375        0.25625        0.42979
           0.05        0.25625        0.41988
        0.05625        0.25625        0.40993
         0.0625        0.25625        0.39998
        0.06875        0.25625        0.39007
          0.075        0.25625        0.38024
        0.08125        0.25625        0.37053
         0.0875        0.25625        0.36098
        0.09375        0.25625         0.3516
            0.1        0.25625        0.34242
        0.10625        0.25625        0.33346
         0.1125        0.25625        0.32474
        0.11875        0.25625        0.31627
          0.125        0.25625        0.30806
        0.13125        0.25625        0.30012
         0.1375        0.25625        0.29245
        0.14375        0.25625        0.28505
           0.15        0.25625        0.27794
        0.15625        0.25625        0.27109
         0.1625        0.25625        0.26452
        0.16875        0.25625        0.25821
          0.175        0.25625        0.25216
        0.18125        0.25625        0.24635
         0.1875        0.25625        0.24079
        0.19375        0.25625        0.23546
            0.2        0.25625        0.23034
        0.20625        0.25625        0.22544
         0.2125        0.25625        0.22072
        0.21875        0.25625        0.21619
          0.225        0.25625        0.21183
        0.23125        0.25625        0.20763
         0.2375        0.25625        0.20358
        0.24375        0.25625        0.19966
           0.25        0.25625        0.19587
        0.25625        0.25625        0.19218
         0.2625        0.25625         0.1886
        0.26875        0.25625        0.18512
          0.275        0.25625        0.18172
        0.28125        0.25625         0.1784
         0.2875        0.25625        0.17515
        0.29375        0.25625        0.17197
            0.3        0.25625        0.16885
        0.30625        0.25625        0.16579
         0.3125        0.25625        0.16278
        0.31875        0.25625        0.15983
          0.325        0.25625        0.15694
        0.33125        0.25625         0.1541
         0.3375        0.25625        0.15132
        0.34375        0.25625        0.14861
           0.35        0.25625        0.14596
        0.35625        0.25625        0.14339
         0.3625        0.25625        0.14089
        0.36875        0.25625        0.13848
          0.375        0.25625        0.13616
        0.38125        0.25625        0.13395
         0.3875        0.25625        0.13185
        0.39375        0.25625        0.12987
            0.4        0.25625        0.12803
        0.40625        0.25625        0.12633
         0.4125        0.25625        0.12479
        0.41875        0.25625        0.12342
          0.425        0.25625        0.12223
        0.43125        0.25625        0.12124
         0.4375        0.25625        0.12045
        0.44375        0.25625        0.11989
           0.45        0.25625        0.11956
        0.45625        0.25625        0.11948
         0.4625        0.25625        0.11965
        0.46875        0.25625         0.1201
          0.475        0.25625        0.12084
        0.48125        0.25625        0.12187
         0.4875        0.25625        0.12321
        0.49375        0.25625        0.12487
            0.5        0.25625        0.12686
        0.50625        0.25625        0.12919
         0.5125        0.25625        0.13187
        0.51875        0.25625         0.1349
          0.525        0.25625        0.13829
        0.53125        0.25625        0.14205
         0.5375        0.25625        0.14618
        0.54375        0.25625        0.15069
           0.55        0.25625        0.15557
        0.55625        0.25625        0.16084
         0.5625        0.25625        0.16649
        0.56875        0.25625        0.17251
          0.575        0.25625        0.17891
        0.58125        0.25625        0.18569
         0.5875        0.25625        0.19282
        0.59375        0.25625        0.20032
            0.6        0.25625        0.20816
        0.60625        0.25625        0.21634
         0.6125        0.25625        0.22484
        0.61875        0.25625        0.23366
          0.625        0.25625        0.24276
        0.63125        0.25625        0.25215
         0.6375        0.25625        0.26179
        0.64375        0.25625        0.27167
           0.65        0.25625        0.28176
        0.65625        0.25625        0.29204
         0.6625        0.25625        0.30247
        0.66875        0.25625        0.31305
          0.675        0.25625        0.32372
        0.68125        0.25625        0.33447
         0.6875        0.25625        0.34526
        0.69375        0.25625        0.35605
            0.7        0.25625        0.36681
        0.70625        0.25625        0.37751
         0.7125        0.25625         0.3881
        0.71875        0.25625        0.39855
          0.725        0.25625        0.40881
        0.73125        0.25625        0.41886
         0.7375        0.25625        0.42864
        0.74375        0.25625        0.43812
           0.75        0.25625        0.44725
        0.75625        0.25625          0.456
         0.7625        0.25625        0.46432
        0.76875        0.25625        0.47218
          0.775        0.25625        0.47952
        0.78125        0.25625        0.48632
         0.7875        0.25625        0.49254
        0.79375        0.25625        0.49813
            0.8        0.25625        0.50306
        0.80625        0.25625         0.5073
         0.8125        0.25625         0.5108
        0.81875        0.25625        0.51355
          0.825        0.25625        0.51551
        0.83125        0.25625        0.51665
         0.8375        0.25625        0.51695
        0.84375        0.25625        0.51637
           0.85        0.25625        0.51491
        0.85625        0.25625        0.51253
         0.8625        0.25625        0.50923
        0.86875        0.25625        0.50498
          0.875        0.25625        0.49977
        0.88125        0.25625        0.49359
         0.8875        0.25625        0.48644
        0.89375        0.25625        0.47831
            0.9        0.25625        0.46918
        0.90625        0.25625        0.45907
         0.9125        0.25625        0.44797
        0.91875        0.25625        0.43588
          0.925        0.25625         0.4228
        0.93125        0.25625        0.40874
         0.9375        0.25625        0.39372
        0.94375        0.25625        0.37772
           0.95        0.25625        0.36078
        0.95625        0.25625        0.34289
         0.9625        0.25625        0.32408
        0.96875        0.25625        0.30434
          0.975        0.25625        0.28371
        0.98125        0.25625         0.2622
         0.9875        0.25625        0.23982
        0.99375        0.25625        0.21659
              1        0.25625        0.19254

              0         0.2625        0.52147
        0.00625         0.2625        0.51228
         0.0125         0.2625        0.50257
        0.01875         0.2625        0.49244
          0.025         0.2625        0.48197
        0.03125         0.2625        0.47124
         0.0375         0.2625        0.46032
        0.04375         0.2625        0.44926
           0.05         0.2625        0.43813
        0.05625         0.2625        0.42699
         0.0625         0.2625        0.41588
        0.06875         0.2625        0.40485
          0.075         0.2625        0.39394
        0.08125         0.2625        0.38317
         0.0875         0.2625        0.37259
        0.09375         0.2625        0.36222
            0.1         0.2625        0.35209
        0.10625         0.2625         0.3422
         0.1125         0.2625        0.33258
        0.11875         0.2625        0.32324
          0.125         0.2625        0.31418
        0.13125         0.2625        0.30543
         0.1375         0.2625        0.29697
        0.14375         0.2625        0.28881
           0.15         0.2625        0.28095
        0.15625         0.2625        0.27339
         0.1625         0.2625        0.26612
        0.16875         0.2625        0.25913
          0.175         0.2625        0.25242
        0.18125         0.2625        0.24598
         0.1875         0.2625        0.23979
        0.19375         0.2625        0.23385
            0.2         0.2625        0.22815
        0.20625         0.2625        0.22266
         0.2125         0.2625        0.21739
        0.21875         0.2625        0.21231
          0.225         0.2625        0.20742
        0.23125         0.2625        0.20269
         0.2375         0.2625        0.19812
        0.24375         0.2625         0.1937
           0.25         0.2625        0.18941
        0.25625         0.2625        0.18525
         0.2625         0.2625        0.18119
        0.26875         0.2625        0.17724
          0.275         0.2625        0.17339
        0.28125         0.2625        0.16962
         0.2875         0.2625        0.16593
        0.29375         0.2625        0.16232
            0.3         0.2625        0.15878
        0.30625         0.2625        0.15531
         0.3125         0.2625         0.1519
        0.31875         0.2625        0.14855
          0.325         0.2625        0.14527
        0.33125         0.2625        0.14206
         0.3375         0.2625        0.13891
        0.34375         0.2625        0.13584
           0.35         0.2625        0.13284
        0.35625         0.2625        0.12993
         0.3625         0.2625        0.12711
        0.36875         0.2625        0.12438
          0.375         0.2625        0.12176
        0.38125         0.2625        0.11925
         0.3875         0.2625        0.11687
        0.39375         0.2625        0.11463
            0.4         0.2625        0.11253
        0.40625         0.2625        0.11059
         0.4125         0.2625        0.10882
        0.41875         0.2625        0.10724
          0.425         0.2625        0.10586
        0.43125         0.2625        0.10469
         0.4375         0.2625        0.10374
        0.44375         0.2625        0.10303
           0.45         0.2625        0.10258
        0.45625         0.2625        0.10239
         0.4625         0.2625        0.10248
        0.46875         0.2625        0.10286
          0.475         0.2625        0.10354
        0.48125         0.2625        0.10455
         0.4875         0.2625        0.10588
        0.49375         0.2625        0.10756
            0.5         0.2625        0.10959
        0.50625         0.2625        0.11197
         0.5125         0.2625        0.11474
        0.51875         0.2625        0.11787
          0.525         0.2625         0.1214
        0.53125         0.2625        0.12532
         0.5375         0.2625        0.12964
        0.54375         0.2625        0.13436
           0.55         0.2625        0.13949
        0.55625         0.2625        0.14503
         0.5625         0.2625        0.15097
        0.56875         0.2625        0.15732
          0.575         0.2625        0.16408
        0.58125         0.2625        0.17124
         0.5875         0.2625        0.17878
        0.59375         0.2625        0.18672
            0.6         0.2625        0.19503
        0.60625         0.2625        0.20372
         0.6125         0.2625        0.21275
        0.61875         0.2625        0.22212
          0.625         0.2625        0.23182
        0.63125         0.2625        0.24182
         0.6375         0.2625        0.25211
        0.64375         0.2625        0.26266
           0.65         0.2625        0.27345
        0.65625         0.2625        0.28446
         0.6625         0.2625        0.29565
        0.66875         0.2625        0.30699
          0.675         0.2625        0.31847
        0.68125         0.2625        0.33003
         0.6875         0.2625        0.34166
        0.69375         0.2625        0.35331
            0.7         0.2625        0.36494
        0.70625         0.2625        0.37653
         0.7125         0.2625        0.38802
        0.71875         0.2625        0.39938
          0.725         0.2625        0.41057
        0.73125         0.2625        0.42154
         0.7375         0.2625        0.43225
        0.74375         0.2625        0.44266
           0.75         0.2625        0.45273
        0.75625         0.2625         0.4624
         0.7625         0.2625        0.47164
        0.76875         0.2625         0.4804
          0.775         0.2625        0.48865
        0.78125         0.2625        0.49633
         0.7875         0.2625        0.50341
        0.79375         0.2625        0.50984
            0.8         0.2625         0.5156
        0.80625         0.2625        0.52063
         0.8125         0.2625         0.5249
        0.81875         0.2625        0.52839
          0.825         0.2625        0.53105
        0.83125         0.2625        0.53286
         0.8375         0.2625        0.53378
        0.84375         0.2625         0.5338
           0.85         0.2625        0.53289
        0.85625         0.2625        0.53102
         0.8625         0.2625        0.52818
        0.86875         0.2625        0.52435
          0.875         0.2625        0.51952
        0.88125         0.2625        0.51367
         0.8875         0.2625         0.5068
        0.89375         0.2625         0.4989
            0.9         0.2625        0.48997
        0.90625         0.2625           0.48
         0.9125         0.2625        0.46899
        0.91875         0.2625        0.45695
          0.925         0.2625        0.44387
        0.93125         0.2625        0.42978
         0.9375         0.2625        0.41466
        0.94375         0.2625        0.39854
           0.95         0.2625        0.38143
        0.95625         0.2625        0.36334
         0.9625         0.2625        0.34427
        0.96875         0.2625        0.32426
          0.975         0.2625        0.30331
        0.98125         0.2625        0.28144
         0.9875         0.2625        0.25868
        0.99375         0.2625        0.23504
              1         0.2625        0.21055

              0        0.26875        0.55093
        0.00625        0.26875        0.54028
         0.0125        0.26875        0.52915
        0.01875        0.26875        0.51761
          0.025        0.26875        0.50576
        0.03125        0.26875        0.49368
         0.0375        0.26875        0.48144
        0.04375        0.26875         0.4691
           0.05        0.26875        0.45672
        0.05625        0.26875        0.44436
         0.0625        0.26875        0.43206
        0.06875        0.26875        0.41988
          0.075        0.26875        0.40785
        0.08125        0.26875        0.39601
         0.0875        0.26875        0.38438
        0.09375        0.26875          0.373
            0.1        0.26875        0.36187
        0.10625        0.26875        0.35104
         0.1125        0.26875         0.3405
        0.11875        0.26875        0.33027
          0.125        0.26875        0.32035
        0.13125        0.26875        0.31076
         0.1375        0.26875         0.3015
        0.14375        0.26875        0.29256
           0.15        0.26875        0.28394
        0.15625        0.26875        0.27565
         0.1625        0.26875        0.26767
        0.16875        0.26875        0.25999
          0.175        0.26875        0.25261
        0.18125        0.26875        0.24552
         0.1875        0.26875         0.2387
        0.19375        0.26875        0.23215
            0.2        0.26875        0.22584
        0.20625        0.26875        0.21977
         0.2125        0.26875        0.21393
        0.21875        0.26875        0.20829
          0.225        0.26875        0.20285
        0.23125        0.26875         0.1976
         0.2375        0.26875        0.19251
        0.24375        0.26875        0.18758
           0.25        0.26875        0.18279
        0.25625        0.26875        0.17813
         0.2625        0.26875         0.1736
        0.26875        0.26875        0.16918
          0.275        0.26875        0.16486
        0.28125        0.26875        0.16064
         0.2875        0.26875        0.15651
        0.29375        0.26875        0.15246
            0.3        0.26875        0.14849
        0.30625        0.26875         0.1446
         0.3125        0.26875        0.14078
        0.31875        0.26875        0.13703
          0.325        0.26875        0.13336
        0.33125        0.26875        0.12976
         0.3375        0.26875        0.12624
        0.34375        0.26875         0.1228
           0.35        0.26875        0.11944
        0.35625        0.26875        0.11618
         0.3625        0.26875        0.11302
        0.36875        0.26875        0.10997
          0.375        0.26875        0.10703
        0.38125        0.26875        0.10423
         0.3875        0.26875        0.10155
        0.39375        0.26875        0.09903
            0.4        0.26875       0.096667
        0.40625        0.26875       0.094478
         0.4125        0.26875       0.092473
        0.41875        0.26875       0.090669
          0.425        0.26875       0.089077
        0.43125        0.26875       0.087713
         0.4375        0.26875        0.08659
        0.44375        0.26875       0.085722
           0.45        0.26875       0.085124
        0.45625        0.26875       0.084811
         0.4625        0.26875       0.084795
        0.46875        0.26875       0.085092
          0.475        0.26875       0.085713
        0.48125        0.26875       0.086673
         0.4875        0.26875       0.087984
        0.49375        0.26875       0.089659
            0.5        0.26875       0.091708
        0.50625        0.26875       0.094143
         0.5125        0.26875       0.096973
        0.51875        0.26875        0.10021
          0.525        0.26875        0.10385
        0.53125        0.26875        0.10792
         0.5375        0.26875        0.11241
        0.54375        0.26875        0.11733
           0.55        0.26875        0.12269
        0.55625        0.26875        0.12848
         0.5625        0.26875        0.13471
        0.56875        0.26875        0.14138
          0.575        0.26875        0.14848
        0.58125        0.26875        0.15601
         0.5875        0.26875        0.16396
        0.59375        0.26875        0.17233
            0.6        0.26875        0.18111
        0.60625        0.26875        0.19029
         0.6125        0.26875        0.19985
        0.61875        0.26875        0.20978
          0.625        0.26875        0.22007
        0.63125        0.26875        0.23069
         0.6375        0.26875        0.24163
        0.64375        0.26875        0.25286
           0.65        0.26875        0.26436
        0.65625        0.26875         0.2761
         0.6625        0.26875        0.28806
        0.66875        0.26875        0.30019
          0.675        0.26875        0.31248
        0.68125        0.26875        0.32489
         0.6875        0.26875        0.33737
        0.69375        0.26875        0.34991
            0.7        0.26875        0.36244
        0.70625        0.26875        0.37494
         0.7125        0.26875        0.38737
        0.71875        0.26875        0.39968
          0.725        0.26875        0.41182
        0.73125        0.26875        0.42375
         0.7375        0.26875        0.43543
        0.74375        0.26875        0.44682
           0.75        0.26875        0.45785
        0.75625        0.26875         0.4685
         0.7625        0.26875         0.4787
        0.76875        0.26875        0.48842
          0.775        0.26875        0.49761
        0.78125        0.26875        0.50622
         0.7875        0.26875        0.51421
        0.79375        0.26875        0.52154
            0.8        0.26875        0.52816
        0.80625        0.26875        0.53404
         0.8125        0.26875        0.53913
        0.81875        0.26875         0.5434
          0.825        0.26875        0.54681
        0.83125        0.26875        0.54933
         0.8375        0.26875        0.55094
        0.84375        0.26875        0.55159
           0.85        0.26875        0.55127
        0.85625        0.26875        0.54996
         0.8625        0.26875        0.54762
        0.86875        0.26875        0.54425
          0.875        0.26875        0.53983
        0.88125        0.26875        0.53435
         0.8875        0.26875         0.5278
        0.89375        0.26875        0.52016
            0.9        0.26875        0.51145
        0.90625        0.26875        0.50164
         0.9125        0.26875        0.49075
        0.91875        0.26875        0.47878
          0.925        0.26875        0.46573
        0.93125        0.26875        0.45161
         0.9375        0.26875        0.43642
        0.94375        0.26875        0.42019
           0.95        0.26875        0.40292
        0.95625        0.26875        0.38462
         0.9625        0.26875        0.36532
        0.96875        0.26875        0.34502
          0.975        0.26875        0.32376
        0.98125        0.26875        0.30154
         0.9875        0.26875        0.27839
        0.99375        0.26875        0.25434
              1        0.26875        0.22939

              0          0.275        0.58099
        0.00625          0.275        0.56885
         0.0125          0.275        0.55624
        0.01875          0.275        0.54327
          0.025          0.275        0.53001
        0.03125          0.275        0.51654
         0.0375          0.275        0.50295
        0.04375          0.275        0.48929
           0.05          0.275        0.47563
        0.05625          0.275        0.46202
         0.0625          0.275        0.44851
        0.06875          0.275        0.43515
